273,"về ăn cơm","Sáng sớm đi bắt cua đồng  đi thả diều  huýt sáo nô đùa bên đám bạn...",56613,46,"Sa Huỳnh",""
274,"anh cần em","Anh ngồi suy nghĩ về chuyện tình đôi ta sẽ đi về đâu em ơi…",55950,45,"Khắc Việt",""
275,"bụi bay vào mắt","Em phải thức bao nhiêu đêm và em phải đếm bao nhiêu canh…",53531,34,"Quang Huy",""
276,"kiếp đỏ đen","Giờ ta chẳng còn chi mai trắng tay mà thôi…",52041,29,"Duy Mạnh",""
277,"tình yêu và giọt nước mắt","Xưa ta yêu nhau tình yêu ta thơ ngây...",53064,30,"Xuân Nhi",""
278,"ngàn lần khắc tên em","Đêm bỗng nhiên giọt nước mắt thấm mi cay...",54295,38,"Nguyễn Hồng Thuận",""
279,"chữ hiếu chữ tình","Nỗi lòng em ai có thấu  anh đừng nên trách em làm gì...",52967,30,"Nguyễn Minh Anh",""
280,"lâu đài cát","Đêm dài nhớ người nước mắt ơi sao rơi hoài  giấc mơ nào…",53757,35,"Nguyễn Hồng Thuận",""
281,"em cần có anh","Xin anh đừng đi đừng rời xa em nhé anh trái tim này",57536,50,"Lâm Thái Hiền",""
282,"sông quê","Hò ơ sông quê nước chảy…",51013,29,"Đynh Trầm Ca",""
283,"giã từ","Tuổi đời chân đơn côi...",50579,29,"Tô Thanh Tùng",""
284,"phụ tình","Đêm chia tay giọt nước mắt tuôn rơi biết em đã buông xuôi...",52806,30,"Bảo Chinh",""
285,"hạnh phúc đó em không có","Lời xin lỗi vì đã lừa dối  ước gì mình nằm mơ...",58128,52,"Đỗ Phương",""
286,"ngỡ - remix","Anh bỗng thấy nhớ em nhiều...",57238,48,"Khắc Việt",""
287,"tình yêu lung linh","Ngày xưa đôi ta thường hay mơ...",51825,29,"Hoài An",""
288,"mưa của ngày xưa","Mưa đã cho em được gặp anh  đã cho em biết yêu thương…",55876,44,"Nguyễn Văn Chung",""
289,"giả vờ nhưng anh yêu em","Hôm nay anh sẽ nói những điều vì sao bao lâu nay",57552,50,"Chi Dân",""
290,"giật mình trong đêm","Giật mình trong đêm khuya  giữa giấc mơ êm đềm…",55844,44,"Nguyễn Văn Chung",""
291,"tình yêu mang theo","Cùng em đi trên con đường xưa chung lần cuối…",52690,30,"Nguyễn Văn Chung",""
292,"dây đủng đỉnh buồn","Em đi theo chồng  xa thôn làng cách biệt dòng sông...",54957,41,"Sơn Hạ",""
293,"yêu","Đôi tim hứa sẽ yêu thiết tha sẽ mãi không rời xa...",55472,42,"Phạm Khánh Hưng",""
294,"cho em một con đường","Hạnh phúc nơi đâu sao lại trôi đi quá mau…",56302,46,"Nguyễn Hồng Thuận",""
295,"lỡ hẹn","Con cá nhớ nguồn ngược về dòng sông…",52219,29,"Hồng Xương Long",""
296,"biết tìm đâu","Từng ngày dài còn lại một mình nơi đây  nhìn cánh chim…",52721,30,"Duy Mạnh",""
297,"người vô hình","Ngồi bên anh nhưng sao nước mắt em rơi…",53598,34,"Nhất Trung",""
298,"em yêu anh nhiều lắm","Bao năm trôi qua em vẫn yêu anh  dù cuộc tình mình giờ đi xa lắm…",55310,42,"Sỹ Luân",""
299,"viên đá nhỏ","Lặng nhìn không gian nơi đây lần cuối khi mai anh phải ra đi...",56891,47,"Ân Nhi",""
300,"chiếc khăn gió ấm","Ở bên kia bầu trời về đêm chắc đang lạnh dần…",53686,35,"Nguyễn Văn Chung",""
301,"tình nhỏ mau quên","Hôm nao hoa phượng nở…",50399,29,"Hàn Châu",""
302,"đôi mắt","Mẹ cho con đôi mắt sáng ngời…",50631,29,"Xuân Hồng",""
303,"hành trình trên đất phù sa","Chim tung bay hót vang trong bình minh…",51331,29,"Thanh Sơn",""
304,"không thể ở bên nhau","Buồn làm gì khi con tim ai cũng phải đổi thay một ngày…",52039,29,"Nhất Trung",""
305,"cô bé mùa đông","Từng cơn gió khẽ vô tình",53256,32,"Toàn Thắng",""
306,"nhớ em","Những phút giây nào... Đã biết bao chiều  đã nhớ thương nhiều...",54806,40,"Nhật Đăng",""
307,"chỉ có em","Em  khi anh xa em  anh đã biết rằng tình yêu thật quá mong manh...",55244,42,"Hùng Lân",""
308,"túy ca","Thà rót cho ta trăm nghìn chung rượu độc",57664,50,"Châu Kỳ",""
309,"xóa hết dĩ vãng","Khi màn đêm buông xuống dần  tình yêu kia tàn phai...",55802,44,"Trung Quân",""
310,"xinh tươi việt nam","Người con gái bé xinh đạp xe trên phố đông  tà áo...",56253,45,"Nguyễn Hồng Thuận",""
311,"con đò lỡ hẹn","Bóng đò cập ngang bến sông  biết anh sang lòng em vui...",54195,38,"Phạm Hòa Khánh",""
312,"tình lỡ cách xa","Một mùa thu qua…",51676,29,"Nhạc Hoa",""
313,"chiều lên bản thượng","Gió cuốn theo chiều xuống qua bao đồi nương…",52726,30,"Lê Dinh",""
314,"đánh mất","Ngày xưa em như chiếc bóng…",51657,29,"Hoàng Hiệp",""
315,"chén đắng","Bước chân lặng thầm về trên con phố khuya vắng em…",52600,29,"Trương Lê Sơn",""
316,"xuân","Xuân đang về trong đất trời...",51260,29,"Tiến Luân",""
317,"nhớ lắm","Nà na ná… Này người em yêu  trong tay bước đi bên nhau thì thầm...",54532,39,"Đăng Thiện  ",""
318,"biển tình","Nằm nghe sóng vỗ từng lớp xa...",54897,41,"Lam Phương",""
319,"người yêu cũ","Cuộc sống đâu lường trước điều gì Tình yêu có thể đến rồi...",58901,54,"Phan Mạnh Quỳnh",""
320,"giấc mơ thần tiên","Tuổi thơ bên nhau cho ta vô tư....",57035,48,"Nguyễn Hoàng Linh",""
321,"anh không hiểu","Nhớ về em yêu bao tiếc nuối  tiếc thương cho...",54632,40,"Bảo Chinh",""
322,"dĩ vãng cuộc tình","Đã lâu rồi từ ngày em ra đi  để trái tim ta đã mang...",52735,30,"Duy Mạnh",""
323,"khúc dương cầm cho em","Đến đến vội vàng  mình anh lang thang với đêm cùng vì sao...",55011,41,"Khánh Đơn",""
324,"định mệnh","Hỡi người tình em có hay vẫn lặng thầm nơi chốn đây ...",51914,29,"Quốc An",""
325,"dáng em","Ngoài kia bao nhiêu câu ca…",50503,29,"Nguyễn Văn Thanh Nhã",""
326,"vì một người ra đi","Vì một người đi mãi chắc không quay trở về...",51826,29,"Nhạc Hoa",""
327,"lặng thầm một tình yêu","Khi nắng phai nhạt cuối sân  tim nghe nao nao...",55611,43,"Thanh Bùi  ",""
328,"miền tây quê tui","Miền tây quê hương ai về ai nhớ ai thương?vừa qua Long...",57834,51,"Cao Minh Thu",""
329,"tiếng rao","Có tiếng rao nghe sao…",51312,29,"Võ Thiện Thanh",""
330,"thói đời","Đường thương đau đầy ải nhân gian  ai chưa qua chưa phải là người...",56574,46,"Trúc Phương",""
331,"rung động","Em xinh tươi  bóng dáng ấy yêu kiều...",55108,41,"Nguyễn Đức Cường",""
332,"người lạ từng yêu","Có đôi lúc ta thấy nhau vô tình Em vui không khi ta...",57867,51,"Khánh Đơn",""
333,"tình khúc vàng","Anh nghe mùi hương trên tóc quen nồng nàn...",51879,29,"Hoài An",""
334,"đắng môi","Trong cuộc đời anh biết trái tim của anh không thể nào Quên...",57742,51,"Nguyên Chấn Phong",""
335,"đừng nói xa nhau","Đừng nói xa nhau cho tâm hồn đau khổ...",54974,41,"Châu Kỳ",""
336,"tôi là tôi","Rồi cơn mưa chiều nay sẽ đưa bóng tôi khuất xa dần ...",51883,29,"Vũ Quốc Bình",""
337,"xa em","Những cơn gió khi mùa đông vừa sang  chiếc lá úa trên nhành cây...",56899,47,"Nguyễn Đức Tùng",""
338,"khóc thầm","Dù biết rằng con tim anh đã không có em từ lâu lắm rồi...",57063,48,"Lê Bá Vĩnh",""
339,"tình mẹ","Khẽ ngắt nụ hồng cài lên mái tóc xanh mẹ yêu ...",51677,29,"Nguyễn Nhất Huy",""
340,"hãy về đây bên anh","Một mùa thu tàn úa lá vàng rơi khắp sân  mình anh nơi đây…",52029,29,"Duy Mạnh",""
341,"999 đóa hồng","Nhắc chi chuyện xưa…",50931,29,"Nhạc Hoa",""
342,"phai dấu cuộc tình","Một người ra đi vội vã mang theo những dấu yêu xa rời...",51871,29,"Nhạc Hoa",""
343,"tâm hồn của đá","Một đời vô danh đá sống vẫn thờ ơ...",55787,44,"Trần Lập",""
344,"đừng ngoảnh lại","Giờ này ngoài trời đang mưa rơi  em cô đơn nơi góc tối...",57012,48,"Lưu Hương Giang",""
345,"tan biến","Khi sương tan mau  chút ánh sáng nhạt màu  con đường...",54334,38,"Nguyễn Hải Phong",""
346,"tình ta biển bạc đồng xanh","Thuyền anh ra khơi khi chân mây ửng hồng...",54841,40,"Hoàng Sông Hương",""
347,"ngây ngô","Nhớ một ngày từ rất lâu ngày mà mình biết nhau...",57124,48,"Mr. Siro",""
348,"nỗi đau ngự trị","Nhiều lần em cố nhìn vào mắt anh",57337,49,"Lương Bằng Quang",""
349,"lâu đài tình ái","Anh sẽ vì em làm thơ tình ái…",51113,29,"Trần Thiện Thanh",""
350,"ai hay chữ ngờ","Tình nay anh trao em đong đầy  gọi ngàn giấc mơ quay về đây...",56918,48,"Nguyên Chấn Phong",""
351,"cơn mưa quá khứ","Gió cuốn cơn mưa chìu  qua lối xưa em về  ướt đẩm...",58433,53,"Bảo Thạch",""
352,"giấc mơ trưa","Em nằm em nhớ  một ngày trong veo...",53419,33,"Giáng Son",""
353,"chúc mừng sinh nhật","Mừng ngày sinh nhật một tuổi mới an lành...",55255,42,"Sơn Hạ",""
354,"buồn","Buồn như ly rượu đầy…",51339,29,"Y Vân",""
355,"người ra đi vì đâu","Lặng thầm một mình đong đếm bao nhiêu u sầu…",52664,30,"Phạm Khánh Hưng",""
356,"mắt nai cha cha cha","Một nụ hồng…",51652,29,"Sĩ Luân",""
357,"nỗi nhớ đầy vơi","Anh ngồi đây một mình nhìn thời gian trôi vắng lặng…",55893,44,"Nguyễn Hoàng Tôn",""
358,"đừng bận tâm anh","Bao nhiêu lâu đôi ta đã không gặp nhau...",57008,48,"Nguyễn Đình Vũ",""
359,"ánh trăng buồn","Ngồi nơi đây nhớ một người  nhìn mưa rơi nhớ thương em...",53832,36,"Thanh Thuận",""
360,"người đến từ triều châu","Dù đi đến nơi nào vẫn nhớ quê nhà…",51183,29,"Nhạc Hoa",""
361,"anh đã sai","Đôi ta xa nhau  một chiều mưa trên phố quen thật buồn…",57442,50,"Đào Trọng Thịnh",""
362,"phố hoa","Nụ hoa thắm những giọt sương…",51546,29,"Hoài An",""
363,"tìm về nơi trú mưa","Xưa trú mưa dưới hiên bất chợt rơi  bóng đêm đã buông...",52425,29,"Bảo Chinh",""
364,"hát nữa đi em","Hát nữa đi em lỡ ngày kia sông cạn đá mòn…",51920,29,"Thanh Sơn  ",""
365,"xe đạp ơi","Nhớ khi xưa anh chở em…",50913,29,"Ngọc Lễ",""
366,"dụi mắt","Đêm qua tôi mơ thấy em dịu dàng cùng người ngắm trăng…",55825,44,"Nguyên Chấn Phong",""
367,"mùa đông không lạnh","Anh gặp em giữa trời đông buốt giá…",53770,35,"Nguyễn Văn Chung",""
368,"phượng buồn","Em đến với anh vào một ngày trời đẹp nắng Một ngày...",52077,29,"Nguyên Vũ",""
369,"ta đã từng yêu","Còn gì mà tìm đến nhau nữa khi chúng ta không cần nhau...",54571,39,"Thái Thịnh",""
370,"tôi đi tìm tôi","Có những tối nghe mưa rơi...",51681,29,"Nguyễn Hoài Anh",""
371,"thương về miền trung","Đã bao lâu rồi không về miền Trung ...",51057,29,"Minh Kỳ",""
372,"pha lê tím","Một ngày nào tình cờ em thấy cô đơn...",54107,37,"Nguyễn Văn Chung",""
373,"em gái quê","Từ ngày rời làng quê  xa thôn làng đến nơi đô thành...",52363,29,"Hồng Xương Long",""
374,"chuyện tình nhà thơ","Na na na na na na na na i a i a có anh chàng nhà bên ngày đêm...",56671,47,"Nguyễn Đức Cường",""
375,"tiếng thạch sùng","Đêm nghe tiếng mưa rơi  xạc xào tiếng lá đơn côi...",53344,32,"Minh Vy",""
376,"nếu em không về","Mùa thu là rơi  mình anh bước trên đường dài",57119,48,"Song Luân",""
377,"chàng","Cô đơn một mình chiếc bóng…",54915,41,"Phương Uyên",""
378,"cà phê miệt vườn","Anh đi cà phê sao đầu hôm tối om mò về...",53999,37,"Minh Vy",""
379,"kiếp dã tràng","Chiều vàng vương gót mỏi  ta dừng chân phiêu du...",53436,33,"Từ Công Phụng",""
380,"khóc trong mưa","Hình như bóng tối nhiều khi giăng lối người ta...",57065,48,"Phan Mạnh Quỳnh",""
381,"lòng mẹ","Lòng mẹ bao la...",50099,29,"Y Vân",""
382,"chờ người","Một người con gái đứng nghiêng nghiêng vành nón lá…",50400,29,"Khánh Băng",""
383,"nếu như ngày đó","Nếu như ngày đó ta không gặp nhau  thì chắc nay...",54294,38,"Hoàng Nhã",""
384,"em vẫn hy vọng","Hi vọng anh vẫn giữ riêng anh chẳng đánh rơi phút nào Hi...",58108,52,"Tăng Nhật Tuệ",""
385,"hát","Vì cuộc đời vẫn có lúc bụi mờ  nên yêu thương sẽ xóa bao...",54482,39,"Trọng Vũ",""
386,"một vòng trái đất","Trái đất cứ lặng lẽ quay  đôi ta cứ lặng lẽ yêu...",53309,32,"Nhất Trung",""
387,"góc khuất","Thế giới nơi em thuộc về là một góc khuất cho anh đợi chờ…",56390,46,"Trương Lê Sơn",""
388,"gạt đi nước mắt","Bình minh lên từng ánh nắng đang xuyên qua bóng cây Cũng là...",58468,53,"Bảo Thy",""
389,"nhớ về em","Đêm đêm gió thổi từng cơn  gió lại về từng cơn...",52404,29,"Nguyễn Ngọc Thiện",""
390,"vào đời","A i i a… Cuộc đời là tia nắng ấm vòng tay em xanh ước mơ…",52110,29,"Đỗ Đình Phúc",""
391,"yêu lầm anh","Tội thân em yêu anh quá nhiều Để rồi giờ anh cũng đã...",57991,51,"Nhất Trung",""
392,"yêu mãi ngàn năm","Sợ lắm khi yêu ai tim dại khờ  sợ lắm tình chưa thấy đã vội bay...",52960,30,"Nguyễn Ngọc Thiện",""
393,"nỗi lòng xa xứ","Một mình nơi đây nhớ thương chốn quê nhà...",53326,32,"Nguyễn Phi Hùng",""
394,"cơn gió lạ","Lặng yên căn gác lặng yên vầng trăng...",54022,37,"Mạnh Quân",""
395,"cả nhà thương nhau","Ba thương con vì con giống mẹ…",50294,29,"Phan Văn Minh",""
396,"người đàn ông tham lam","Anh dù biết trái tim chẳng thể chia đôi mà sao vẫn cứ...",52663,30,"Nguyên Chấn Phong",""
397,"con nhà nghèo","Nghèo xác nghèo xơ nghèo đâu có gì  đời mình tay trắng…",56318,46,"Khánh Đơn",""
398,"quê hương tôi","Một buổi chiều êm đềm quá  lòng bỗng nhớ về một nơi xa…",56538,46,"Khắc Việt",""
399,"hãy xem là giấc mơ","Có buồn đau cũng phải chịu thôi hỡi em…",55855,44,"Hồ Duy Minh",""
400,"lời tỏ tình đáng yêu","Không ai yêu em nhiều và say sưa cho bằng anh...",53302,32,"Ngọc Sơn",""
401,"vùng trời bình yên","Mây lang thang buồn trôi nặng mang ưu tư khát khao...",51734,29,"Phạm Hữu Tâm",""
402,"gõ cửa trái tim","Gõ cửa trái tim van em được vào dù tình xót xa…",52022,29,"Giao Tiên",""
403,"em đã yêu một người","Anh sẽ như làn mây yêu thương kia vụt bay",57540,50,"Đỗ Phương",""
404,"không đau vì quá đau","Nhiều khi em đã dối lòng  rằng em chẳng đau chẳng buồn...",52638,30,"Quang Huy",""
405,"hoa dại","Ngày ấy anh tặng em nhành hoa dại...",53428,33,"Vũ Quốc Bình",""
406,"chờ một người","Chờ hoài một người  anh đứng nơi cuối con đường...",54671,40,"Nguyễn Văn Chung",""
407,"giây phút chia xa","Giờ chia tay nhau đã đến còi tàu thét vang...",51808,29,"Duy Mạnh",""
408,"đắng cay","Người yêu dấu ơi tình em đã trao anh rồi…",52176,29,"Lương Bằng Vinh",""
409,"tình ca","Khi hát lên tiếng ca...",50141,29,"Hoàng Việt",""
410,"khúc nhạc vui","Bạn hãy cùng tôi ta về thăm phố xưa năm nào…",50694,29,"Nguyễn Ngọc Thiện",""
411,"không gì có thể thay thế em","Anh nhớ em  nhớ nụ cười  nhớ ánh mắt  nhớ cả làn môi...",52766,30,"Nguyên Chấn Phong",""
412,"ru lại câu hò","Hò ơ… Buồn thương chiếc áo…",50893,29,"Vũ Quốc Việt",""
413,"đã biết sẽ có ngày hôm qua","Em dù rằng tình ta đã cách xa",57294,49,"Trịnh Thăng Bình",""
414,"tiễn bạn lên đường","Tôi và anh đôi bạn thân…",50988,29,"Nhạc Hoa",""
415,"niệm khúc cuối","Dù cho mưa tôi xin đưa em đến cuối cuộc đời…",51936,29,"Ngô Thụy Miên",""
416,"đêm lao xao","Đêm đông lao xao đêm đông nhớ ai ...",52987,30,"Tường Văn",""
417,"1 2 3 chia đôi lối về","Nuốt nước mắt khẽ ôm em ấm lòng...",54630,40,"Bảo Chinh",""
418,"xin lỗi anh đã sai (đàn ông là thế 2)","Em ơi là em anh đã sai khi nói rằng...",53076,30,"Phạm Trưởng",""
419,"điều tự nhiên nhất","Lúc anh nhìn người anh yêu  mắt anh rực sáng khóe môi nồng nàn...",56052,45,"Hamlet Trương",""
